TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,none,oxalic,sulfuric,acacia,aspen,beech,birch,eucalyptus,maple,mixed,oak,paulownia,poplar,salix,vine,Yield
104.2598992,408.15,8,0.101967982,8,90.50989921,13.75,8,18.86363636,971.0137066,6.878340584,48.43447297,3.880211812,61.75539303,4.123181308,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.34122506
67.20922016,373.65,8,0.305903946,8,57.77172016,9.4375,8,18.86363636,59.76365442,4.09039769,1.014044315,0.013946607,1.028607495,0.028205941,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.35598553
57.93107221,398.15,8,0.203935964,8,45.43107221,12.5,8,18.86363636,247.4259969,5.511111535,9.596294392,2.261377023,11.49753908,2.44213302,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.81939926
46.49605124,388.15,8,0.305903946,8,35.24605124,11.25,8,18.86363636,97.44641664,4.579302654,2.801247477,1.030064845,3.143703928,1.1454017,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.03339812
532.192261,373.65,8,0.407871928,8,522.754761,9.4375,8,18.86363636,540.7790315,6.293010751,9.175709011,2.216559667,9.307485799,2.230819001,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.67363493
65.40777064,388.15,8,0.203935964,8,54.15777064,11.25,8,18.86363636,149.7325373,5.008850618,4.304292624,1.459612809,4.830498462,1.574949664,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.81433509
125.2684363,398.15,8,0.305903946,8,112.7684363,12.5,8,18.86363636,614.157699,6.420251734,23.81980129,3.170517222,28.53904696,3.351273218,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.31880783
99,423.15,5,0,3,69,30,4.166666667,16.93181818,2046.603795,7.623937013,137.1173613,4.920837211,190.8740014,5.251613532,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.590604027
75,413.15,5,0,13.375,45,30,2,16.81818182,677.5795051,6.518526897,37.68741722,3.629326278,49.514876,3.90227315,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.228338939
216.4597429,388.15,8,0.407871928,8,205.2097429,11.25,8,18.86363636,567.3530339,6.340981745,16.30943763,2.791743936,18.30328937,2.90708079,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.98425793
30,423.15,8,0.254896563,8,30,0,0,19.43,889.8277371,6.79102789,59.61624406,4.087928088,82.98869625,4.418704409,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26.84461704
220.032055,418.15,8,0,5,200.032055,20,6,16.70454545,4227.326699,8.349325086,259.3921181,5.558340886,350.9164736,5.860548228,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.350034743
192.1917754,373.65,8,0.203935964,8,182.7542754,9.4375,8,18.86363636,189.0555332,5.242040798,3.207814021,1.165589715,3.253882987,1.179849048,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.94939096
80,433.15,4,0,4,40,40,2,19.48,2337.123233,7.756676064,181.2324004,5.199780188,266.591034,5.585715776,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.540041068
120,483.15,4,0,10.35,60,60,3.083333333,20.47,103981.8539,11.55197168,10040.15178,9.214347511,18804.08965,9.84182966,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.146555936
70.98721005,408.15,8,0.101967982,8,57.23721005,13.75,8,18.86363636,614.0556555,6.420085568,30.62929169,3.421956796,39.05325753,3.664926292,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.41031272
60,433.15,8,0,2,30,30,2,19.48,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.207532201
125.6685346,408.15,8,0.407871928,8,111.9185346,13.75,8,18.86363636,1200.691108,7.090652593,59.89085489,4.09252382,76.36262058,4.335493317,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,58.41502144
119.7293533,428.15,8,0,5,99.72935327,20,6.5,17.84090909,4151.701831,8.331273609,300.6925038,5.70608816,430.4220306,6.064766194,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.41580764
29.43225467,513.15,40,0,0.425,24.2058319,5.226422764,41.13712375,20.9,320654.3452,12.67811902,25196.56129,10.13446281,53331.29844,10.88427865,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.825428919
127.328678,398.15,8,0.203935964,8,114.828678,12.5,8,18.86363636,625.3781551,6.438356515,24.25498111,3.188622003,29.06044583,3.369378,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.74992618
120,453.15,4,0.611751751,3,120,0,0,12.95,27206.75471,10.21122056,2534.133575,7.837607072,4132.169088,8.326557751,3.71375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18.53281853
79.93581358,428.15,8,0,5,54.93581358,25,5.2,16.70454545,2286.960763,7.734979037,165.6361622,5.109793589,237.0975411,5.468471622,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.675017374
25.95165118,408.15,8,0.305903946,8,12.20165118,13.75,8,18.86363636,130.902483,4.874452641,6.529457547,1.876323869,8.325252497,2.119293365,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.50227096
67.40691057,493.15,40,0,0.425,62.66666667,4.740243902,41.13712375,20.9,213934.0127,12.27342289,19768.23147,9.891831457,38628.48653,10.56174528,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.99424844
217.1547456,388.15,8,0.305903946,8,205.9047456,11.25,8,18.86363636,569.2745405,6.344362814,16.3646743,2.795125006,18.3652788,2.91046186,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.24022101
153.343349,388.15,8,0.203935964,8,142.093349,11.25,8,18.86363636,392.8521694,5.973433382,11.29314126,2.424195573,12.67374369,2.539532428,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.88420169
12,448.15,9,0.152937938,0.84,8,4,75,16.59090909,1292.310919,7.164187304,116.4699105,4.757632961,185.2473334,5.22169187,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,83.31086331
37.14285714,453.15,15,0,0.59,15,22.14285714,7,15,3400.844339,8.131779015,316.7666968,5.758165531,516.521136,6.247116209,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.9
45,475.15,8,0,8,26.62395833,18.37604167,9.632107023,26.36363636,26824.36075,10.19706574,2631.742028,7.875401274,4758.33046,8.467652142,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.33448276
39.78433127,438.15,8,0,5,19.78433127,20,7,17.84090909,1622.413177,7.391669935,133.4555352,4.893768353,201.6108573,5.30633939,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.434679161
1.003333333,463.15,3.9,0.1631338,0.38,0.67,0.333333,8.25,21.93181818,299.2314483,5.701217349,29.06092963,3.369394648,49.72543289,3.90651653,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66.11398964
34.29523854,408.15,8,0.101967982,8,20.54523854,13.75,8,18.86363636,220.4146553,5.395510569,10.99435321,2.397381796,14.01812721,2.640351293,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.339766
354.5320095,373.65,8,0.203935964,8,345.0945095,9.4375,8,18.86363636,356.9931611,5.877716625,6.057308391,1.801265541,6.144300321,1.815524875,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,82.37077543
56.16855665,408.15,8,0.101967982,8,42.41855665,13.75,8,18.86363636,455.077293,6.120467279,22.69940032,3.122338507,28.94241028,3.365308003,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.95640821
97.89856068,408.15,8,0.101967982,8,84.14856068,13.75,8,18.86363636,902.7676146,6.805465172,45.03033617,3.8073364,57.41501739,4.050305896,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.7070844
150,443.15,4,0.099913408,10.35,90,60,2.416666667,20.47,10358.60011,9.245572382,895.7706838,6.797684447,1388.931305,7.236289885,3.71375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.3654128
291.6697232,373.65,8,0.203935964,8,282.2322232,9.4375,8,18.86363636,291.963421,5.676628524,4.953911369,1.60017744,5.025056883,1.614436774,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,83.2310496
220.0130065,418.15,8,0,5,200.0130065,20,6,17.84090909,4226.924144,8.349229855,259.367417,5.558245655,350.883057,5.860452997,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.98909293
58.40153112,408.15,8,0.203935964,8,44.65153112,13.75,8,18.86363636,479.0332231,6.171769954,23.89432975,3.173641182,30.46598082,3.416610678,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.90964914
121.8767439,373.65,8,0.203935964,8,112.4392439,9.4375,8,18.86363636,116.3160816,4.756311327,1.973601889,0.679860243,2.001945739,0.694119577,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,64.80374739
52,439.6046463,4,0,3,0,52,2.56684409,19.9,0,0,0,0,0,0,2.529022005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.657061532
27.9367726,388.15,8,0.203935964,8,16.6867726,11.25,8,18.86363636,46.13470553,3.831565498,1.326213235,0.28232769,1.488344672,0.397664544,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,48.32197425
75.76387677,408.15,8,0.407871928,8,62.01387677,13.75,8,18.86363636,665.3009767,6.500239535,33.18542463,3.502110762,42.31240303,3.745080259,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69.53965875
30.40103878,408.15,8,0.305903946,8,16.65103878,13.75,8,18.86363636,178.6366688,5.18535396,8.910453938,2.187225187,11.36109369,2.430194684,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.45220986
160,433.15,8,0,4,120,40,3.375,11.932,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.86858867
70,453.15,8,0,8,65,5,31,16.89772727,14736.99213,9.598116083,1372.655686,7.2245026,2238.258256,7.713453278,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.521856087
55,413.15,5,0,13.375,25,30,2,16.81818182,376.4330584,5.930740232,20.93745401,3.041539613,27.50826444,3.314486485,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.182671149
120,443.15,4,0,10.35,60,60,2.416666667,25.46,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.287509819
134.5692356,408.15,8,0.203935964,8,120.8192356,13.75,8,18.86363636,1296.180139,7.167176864,64.6538782,4.169048091,82.43561691,4.412017588,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63.36702203
100,423.15,3,0.1086,2,95,5,25,12.386,2817.787834,7.9437074,188.7847729,5.240607598,262.7975381,5.571383919,1.595878788,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.20959148
10,453.15,8,0,8,5,5,31,16.89772727,1133.61478,7.033166726,105.5888989,4.659553242,172.173712,5.148503921,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.83591123
35.71428571,443.15,15,0,0.59,15,20.71428571,7,15,1726.433352,7.453812913,149.295114,5.005924978,231.4885509,5.444530416,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6
139.8913354,438.15,8,0,5,119.8913354,20,7,17.84090909,9831.683456,9.193365455,808.7289947,6.695463873,1221.744348,7.10803491,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.76775036
54.07814614,388.15,8,0.407871928,8,42.82814614,11.25,8,18.86363636,118.4089912,4.774144659,3.403849002,1.224906851,3.819974339,1.340243705,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.37983688
132.2404132,473.15,40,0,0.425,127.9863481,4.254065041,41.13712375,20.9,112598.6066,11.63158462,11060.42449,9.311128655,19818.78591,9.89438555,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.871766641
60,443.15,10,0.865916206,0.178,30,30,4.833333333,19.77272727,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,5.479512195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.43671207
93.04972936,388.15,8,0.407871928,8,81.79972936,11.25,8,18.86363636,226.1555615,5.421223088,6.501190273,1.871985279,7.295969945,1.987322133,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.32485177
16.27772427,408.15,8,0.407871928,8,2.527724271,13.75,8,18.86363636,27.1180825,3.300200756,1.352658593,0.302071984,1.724679921,0.54504148,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,71.97006539
62.44422338,398.15,8,0.305903946,8,49.94422338,12.5,8,18.86363636,272.0054504,5.605822105,10.54959629,2.356087593,12.63971182,2.536843589,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.10920066
212.8760705,388.15,8,0.203935964,8,201.6260705,11.25,8,18.86363636,557.4450861,6.323363998,16.0246184,2.77412619,17.98365058,2.889463044,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,71.85761815
188.1734694,398.15,8,0.407871928,8,175.6734694,12.5,8,18.86363636,956.7501093,6.863542239,37.10707776,3.613807727,44.45883581,3.794563723,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66.56732011
53.95050154,388.15,8,0.305903946,8,42.70050154,11.25,8,18.86363636,118.0560862,4.771159818,3.393704202,1.22192201,3.808589323,1.337258864,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.44187268
50.55868845,408.15,8,0.407871928,8,36.80868845,13.75,8,18.86363636,394.89317,5.978615273,19.6973971,2.9804865,25.11476692,3.223455997,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.95239514
219.9631943,438.15,8,0,5,199.9631943,20,7,17.84090909,16397.97256,9.704912982,1348.855048,7.207011399,2037.711079,7.619582437,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.915269
25.17045388,408.15,8,0.407871928,8,11.42045388,13.75,8,18.86363636,122.5215954,4.808287304,6.111416206,1.810158531,7.792237359,2.053128028,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.12104262
40,433.15,8,0,2,10,30,2,19.48,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.542514468
69.80090125,408.15,8,0.305903946,8,56.05090125,13.75,8,18.86363636,601.3286266,6.399141585,29.99446343,3.401012812,38.24383263,3.643982309,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.91202167
220.7066269,373.65,8,0.203935964,8,211.2691269,9.4375,8,18.86363636,218.5535597,5.387031109,3.70832401,1.310580025,3.761581042,1.324839359,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.44395568
369.8210401,373.65,8,0.305903946,8,360.3835401,9.4375,8,18.86363636,372.8093484,5.921067159,6.325670741,1.844616075,6.416516753,1.858875409,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.09583917
4,473.15,1.53164557,0.050653942,6,3.5,0.5,350,17.04545455,3079.196562,8.032423985,302.4657417,5.711968021,541.9777321,6.295224916,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37.03345335
117.1710031,388.15,8,0.101967982,8,105.9210031,11.25,8,18.86363636,292.8447823,5.679642715,8.418274739,2.130404907,9.447420689,2.245741761,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.96530974
21.85135501,493.15,40,0,0.425,17.11111111,4.740243902,41.13712375,20.9,58414.6063,10.97532125,5397.708593,8.593729808,10547.49455,9.263643627,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.26554392
19.98,473.15,5.666666667,0,2,4.98,15,4,19.31818182,4381.256823,8.385090908,430.3655411,6.064634943,771.1568873,6.647891838,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.426502796
79.1044667,373.65,8,0.203935964,8,69.6669667,9.4375,8,18.86363636,72.06904191,4.277624575,1.222836905,0.201173491,1.240398656,0.215432825,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50.3206632
91.63545306,408.15,8,0.305903946,8,77.88545306,13.75,8,18.86363636,835.5753695,6.728120553,41.67876557,3.72999178,53.14166525,3.972961277,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,67.06836675
140.1272253,428.15,8,0,5,115.1272253,25,5.2,16.70454545,4792.710435,8.474851383,347.1184009,5.849665935,496.8777242,6.208343968,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.339397392
169.8583144,388.15,8,0.101967982,8,158.6083144,11.25,8,18.86363636,438.5118715,6.083386884,12.60569979,2.534149076,14.14676435,2.64948593,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.99091948
73.7588131,408.15,8,0.203935964,8,60.0088131,13.75,8,18.86363636,643.7901329,6.467372792,32.11245689,3.46924402,40.94433726,3.712213516,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.2987193
308.2324346,373.65,8,0.305903946,8,298.7949346,9.4375,8,18.86363636,309.0972047,5.733655806,5.244630138,1.657204722,5.319950804,1.671464056,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.63002039
124,448.15,6,0,5,120,4,37.5,15.1,19384.66378,9.872237505,1747.048658,7.465683162,2778.710001,7.929742071,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.41467142
36.85135501,493.15,40,0,0.425,32.11111111,4.740243902,41.13712375,20.9,109622.2157,11.60479533,10129.46612,9.223203893,19793.67483,9.893117713,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.978700096
60,453.15,6,0,0.42,60,0,0,24.88636364,13603.37735,9.518073376,1267.066787,7.144459892,2066.084544,7.63341057,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.005396469
143.5628612,388.15,8,0.305903946,8,132.3128612,11.25,8,18.86363636,365.8115943,5.902118431,10.51581824,2.352880623,11.80139184,2.468217477,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.89997674
92,443.15,4,0,3,38,54,2.407037776,19.9,4373.631158,8.383348872,378.2142887,5.935460936,586.4376622,6.374066375,2.529022005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.186386478
94.94796127,373.65,8,0.407871928,8,85.51046127,9.4375,8,18.86363636,88.45881067,4.482537028,1.500931543,0.406085944,1.522487146,0.420345278,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.47580937
160.0716838,428.15,8,0,5,135.0716838,25,5.2,16.70454545,5622.992012,8.634619188,407.2526438,6.009433739,582.9560355,6.368111773,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.593001083
25.8301261,398.15,8,0.203935964,8,13.3301261,12.5,8,18.86363636,72.59832489,4.284941848,2.81568997,1.035207337,3.373542344,1.215963333,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66.16192112
80.74875615,408.15,8,0.305903946,8,66.99875615,13.75,8,18.86363636,718.7800574,6.57755541,35.85297821,3.579426638,45.71361315,3.822396134,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,68.77166095
20,483.15,8,8.51E-06,0.509,20,0,0,21.375,34660.61796,10.45335939,3346.717262,8.115735222,6268.029882,8.743217371,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.330994152
21.12875762,373.65,8,0.407871928,8,11.69125762,9.4375,8,18.86363636,12.09436517,2.492739656,0.205212053,-1.583711428,0.208159203,-1.569452094,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.24494742
102.358019,388.15,8,0.101967982,8,91.10801895,11.25,8,18.86363636,251.8906278,5.528994977,7.240984429,1.979757168,8.126204979,2.095094022,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.03102017
150,443.15,4,0,10.35,90,60,2.416666667,20.47,10358.60011,9.245572382,895.7706838,6.797684447,1388.931305,7.236289885,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.92574499
160.0048911,388.15,8,0.305903946,8,148.7548911,11.25,8,18.86363636,411.2696483,6.019249078,11.82258008,2.470011269,13.26790716,2.585348124,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.52724029
362.3935361,373.65,8,0.101967982,8,352.9560361,9.4375,8,18.86363636,365.1257484,5.900241811,6.19529868,1.823790727,6.284272356,1.838050061,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.14888252
170.157572,373.65,8,0.203935964,8,160.720072,9.4375,8,18.86363636,166.2616037,5.113562474,2.821056302,1.03711139,2.861570854,1.051370724,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.35495895
90,423.15,4,0,4,55,35,2,19.48,1631.350851,7.397163694,109.2964474,4.694063892,152.1459431,5.024840212,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.718685832
9.4375,373.65,8,0.407871928,8,0,9.4375,8,18.86363636,0,0,0,0,0,0,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.62861225
90,433.15,5.666666667,0,2,75,15,1.333333333,19.31818182,4382.106061,8.385284724,339.8107508,5.828388847,499.8581887,6.214324436,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.959838294
56.01764096,398.15,8,0.305903946,8,43.51764096,12.5,8,18.86363636,237.0050975,5.46808165,9.192124985,2.218347138,11.0132945,2.399103134,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.84570209
212.0752119,388.15,8,0.101967982,8,200.8252119,11.25,8,18.86363636,555.2309148,6.31938409,15.96096863,2.770146281,17.91221954,2.885483136,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.00135945
128.5334084,408.15,8,0.203935964,8,114.7834084,13.75,8,18.86363636,1231.426217,7.115928303,61.42393196,4.117799531,78.31733942,4.360769027,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,65.10913907
18.2472391,473.15,40,0,0.425,13.99317406,4.254065041,41.13712375,20.9,12310.78099,9.418230661,1209.273078,7.097774696,2166.853926,7.681031591,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.34222909
23.38741433,408.15,8,0.101967982,8,9.637414326,13.75,8,18.86363636,103.392684,4.638534205,5.15726001,1.640405433,6.575659841,1.883374929,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63.49565844
190,433.15,6,0,4,150,40,3.375,11.932,8764.212122,9.078431904,679.6215016,6.521536028,999.7163773,6.907471616,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.59135099
130.6925346,373.65,8,0.101967982,8,121.2550346,9.4375,8,18.86363636,125.4358355,4.831794357,2.128342001,0.755343273,2.158908148,0.769602607,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45.02782648
184.2150538,433.15,6,0,5,180.2150538,4,33.75,15.1,10529.61973,9.261947491,816.5201697,6.705051615,1201.092938,7.090987203,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.70496966
90,413.15,4.5,0.21725,4,90,0,0,17.2386,1355.15901,7.211674077,75.37483444,4.322473459,99.02975199,4.59542033,3.71375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.719722343
81.4800406,388.15,8,0.407871928,8,70.2300406,11.25,8,18.86363636,194.1682984,5.268725301,5.581667083,1.719487492,6.264033749,1.834824347,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.41698102
120,443.15,4,0,10.35,60,60,2.416666667,20.47,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.207132389
99.92888904,463.15,6,0,0.42,99.92888904,0,0,24.88636364,44629.65104,10.70615374,4334.36778,8.374331038,7416.428755,8.91145292,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.24784266
7,448.15,9,0.152937938,0.84,3,4,75,16.59090909,484.6165944,6.183358051,43.67621644,3.776803708,69.46775003,4.240862617,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.23692061
55,423.15,8,0,2,30,25,2,19.48,889.8277371,6.79102789,59.61624406,4.087928088,82.98869625,4.418704409,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4725126
190,433.15,8,0,4,150,40,3.375,11.932,8764.212122,9.078431904,679.6215016,6.521536028,999.7163773,6.907471616,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.8984244
1.533333333,463.15,3.9,0.1631338,0.38,1.2,0.333333,8.25,21.93181818,535.9369224,6.284016472,52.0494262,3.952193771,89.06047682,4.489315654,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,62.92227979
60,443.15,10,1.748484647,0.178,30,30,4.833333333,19.77272727,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,5.479512195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.87763793
159.9938956,463.15,6,0,0.42,159.9938956,0,0,24.88636364,71455.53002,11.17683058,6939.658719,8.845007876,11874.27719,9.382129759,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.448099516
